Date Of Stop	Time Of Stop	Description	Accident	Personal Injury	Property Damage	Fatal	State	VehicleType	Year	Make	Model	Color	Violation Type	Charge	Race	Gender	Driver State	DL State
07/22/2014	19:23:00	EXCEEDING MAXIMUM SPEED: 56 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2002	BMW	4S	BLUE	Citation	21-801.1	HISPANIC	M	MD	MD
07/22/2014	19:03:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	01 - Motorcycle	2004	LINCOLN	LS	WHITE	Citation	21-1124.2(d2)	WHITE	M	MD	MD
07/22/2014	00:10:00	DRIVER FAIL TO STOP AT STEADY CIRCULAR RED SIGNAL	No	No	No	No	XX	29 - Unknown		NONE	NONE	N/A	Citation	21-202(h1)	BLACK	M	MD	MD
07/22/2014	19:33:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	05 - Light Duty Truck	2012	MERZ	SPRINTER	BLACK	Citation	21-1124.2(d2)	WHITE	M	MD	WA
07/22/2014	07:36:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2012	CHEVY	CRUZE	BLACK	Warning	13-409(b)	HISPANIC	M	MD	MD
07/22/2014	07:55:00	EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH	No	No	No	No	MD	02 - Automobile	1997	TOYOTA	4D	GREEN	Warning	21-801.1	BLACK	F	MD	MD
07/22/2014	18:59:00	PASSENGER AGE 16 OR MORE IN OUTBOARD FRONT SEAT OF MOTOR VEHICLE WITHOUT SEATBELT RESTRAINT	No	No	No	No	MD	02 - Automobile	1995	CHEVROLET	TAHOE	RED	Warning	22-412.3(c2)	ASIAN	M	MD	MD
07/22/2014	00:18:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	02 - Automobile	2000	HONDA	4DR	BLUE, LIGHT	Warning	21-1124.2(d2)	BLACK	F	MD	MD
07/22/2014	13:52:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	2010	HYUNDAY	GENESIS	BLUE	Citation	16-112(c)	BLACK	M	MD	MD
07/22/2014	13:52:00	DRIVING TO DRIVE MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION	No	No	No	No	MD	02 - Automobile	2010	HYUNDAY	GENESIS	BLUE	Citation	16-101(a)	BLACK	M	MD	MD
07/22/2014	13:52:00	PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103	No	No	No	No	MD	02 - Automobile	2010	HYUNDAY	GENESIS	BLUE	Citation	16-303(h)	BLACK	M	MD	MD
07/22/2014	13:52:00	PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE	No	No	No	No	MD	02 - Automobile	2010	HYUNDAY	GENESIS	BLUE	Citation	16-303(c)	BLACK	M	MD	MD
07/22/2014	06:17:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	28 - Other	2010	TOYOTA	HIGHLANDER	SILVER	Citation	21-1124.2(d2)	WHITE	F	MD	MD
07/22/2014	06:40:00	EXCEEDING MAXIMUM SPEED: 74 MPH IN A POSTED 55 MPH ZONE	No	No	No	No	MD	02 - Automobile	2012	HYUNDAI	SONATA	BLUE, LIGHT	Citation	21-801.1	WHITE	F	MD	MD
07/22/2014	12:09:00	DRIVER FAILURE TO STOP AT STOP SIGN LINE	No	No	No	No	MD	02 - Automobile	2004	FORD	TK	GREEN, DK	Warning	21-707(a)	WHITE	F	MD	MD
07/22/2014	12:09:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2004	FORD	TK	GREEN, DK	Warning	13-401(h)	WHITE	F	MD	MD
07/22/2014	21:07:00	FAILURE OF VEH. ON HWY. TO DISPLAY LIGHTED LAMPS, ILLUMINATING DEVICE IN UNFAVORABLE VISIBILITY COND	No	No	No	No	NJ	02 - Automobile	2014	KIA	FORTE	WHITE	Citation	22-201.1	BLACK	F	MD	MD
07/22/2014	16:00:00	DRIVER CHANGING LANES WHEN UNSAFE	No	No	No	No	MD	02 - Automobile	2011	HOND	TK	BLACK	Warning	21-309(b)	HISPANIC	F	MD	NY
07/22/2014	13:07:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	2004	BUIC	4S	RED	Citation	16-112(c)	BLACK	M	MD	MD
07/22/2014	08:50:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	02 - Automobile	2011	VOLK	CC 2.0T	BLACK	Warning	21-1124.2(d2)	BLACK	M	MD	MD
07/22/2014	16:00:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	02 - Automobile	2011	HOND	TK	BLACK	Warning	21-1124.2(d2)	HISPANIC	F	MD	NY
07/22/2014	14:56:00	EXCEEDING MAXIMUM SPEED: 51 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2011	HYUN	4S	BLACK	Citation	21-801.1	WHITE	F	MD	MD
07/22/2014	16:11:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2003	FORD	EXPLORER	GOLD	Warning	13-401(h)	HISPANIC	M	MD	MD
07/22/2014	22:49:00	FAILURE TO DISPLAY & REFLECT RED COLOR LIGHT ON REAR LAMPS AND REFLECTORS AS REQ.	No	No	No	No	MD	02 - Automobile	2002	HYUNDAI	SANTA FE	WHITE	Warning	22-209(b)	BLACK	M	MD	MD
07/22/2014	23:15:00	PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103	No	No	No	No	MD	02 - Automobile	2004	MAZD	2S	GRAY	Citation	16-303(h)	BLACK	F	MD	MD
07/22/2014	16:11:00	DRIVING A VEHICLE WHILE A REMOVABLE WINDSHIELD PLACARD IS HANGING FROM THE INSIDE REARVIEW MIRROR	No	No	No	No	MD	02 - Automobile	2003	FORD	EXPLORER	GOLD	Warning	13-616.1(f2)	HISPANIC	M	MD	MD
07/22/2014	09:55:00	EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2002	FORD	4DR	GRAY	Citation	21-801.1	WHITE	F	MD	MD
07/22/2014	18:49:00	FAILURE TO EQUIP VEH. WITH REQUIRED REAR STOP LAMP	No	No	No	No	MD	02 - Automobile	1998	VOLV	4S	BLACK	Warning	22-219(a)	BLACK	F	MD	MD
07/22/2014	20:10:00	EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2014	TOYOTA	COROLLA	WHITE	Citation	21-801.1	ASIAN	F	MD	MD
07/22/2014	07:06:00	EXCEEDING MAXIMUM SPEED: 54 MPH IN A POSTED 45 MPH ZONE	No	No	No	No	MD	05 - Light Duty Truck	2012	CHEV	SM BOX VN	WHITE	Citation	21-801.1	HISPANIC	M	MD	MD
07/22/2014	12:25:00	DRIVER FAILURE TO STOP AT STOP SIGN LINE	No	No	No	No	PA	05 - Light Duty Truck	2001	ACURA	SUV	SILVER	Citation	21-707(a)	BLACK	M	PA	PA
07/22/2014	02:38:00	DISPLAY SUSPENDED LIC.	No	No	No	No	MD	02 - Automobile	2003	FORD	RANGER	BLUE	Citation	16-301(e)	WHITE	M	MD	MD
07/22/2014	22:10:00	DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE	No	No	No	No	MD	02 - Automobile	1994	CHEVROLET	BLAZER	WHITE	Citation	13-411(f)	WHITE	M	MD	MD
07/22/2014	22:54:00	DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE	No	No	No	No	VA	02 - Automobile	2005	PONT	G6	SILVER	Warning	13-411(f)	BLACK	F	NC	VA
07/22/2014	01:49:00	FAILURE TO DISPLAY TAB ON PLATES OF VEH. AS REQUIRED BY ADM.	No	No	No	No	MD	02 - Automobile	2011	TOYT	4S	GOLD	Citation	13-410(e2)	BLACK	M	MD	MD
07/22/2014	16:31:00	DRIVER CHANGING LANES WHEN UNSAFE	No	No	No	No	MD	02 - Automobile	1997	CHEVY	PK	GREEN	Warning	21-309(b)	WHITE	F	MD	MD
07/22/2014	16:31:00	RECKLESS DRIVING VEHICLE IN WANTON AND WILLFUL DISREGARD FOR SAFETY OF PERSONS AND PROPERTY	No	No	No	No	MD	02 - Automobile	1997	CHEVY	PK	GREEN	Warning	21-901.1(a)	WHITE	F	MD	MD
07/22/2014	20:49:00	OPERATOR NOT RESTRAINED BY SEATBELT	No	No	No	No	MD	02 - Automobile	2002	HONDA	CIVIC	BLACK	Warning	22-412.3(b)	WHITE	M	MD	MD
07/22/2014	16:31:00	NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON	No	No	No	No	MD	02 - Automobile	1997	CHEVY	PK	GREEN	Warning	21-901.1(b)	WHITE	F	MD	MD
07/22/2014	21:06:00	MOTOR VEH. W/O REQUIRED STOP LAMPS EQUIPMENT	No	No	No	No	MD	02 - Automobile	1996	NISSAN	PATHFINDER	BLACK	Warning	22-206(a)	HISPANIC	M	MD	MD
07/22/2014	16:31:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY	No	No	No	No	MD	02 - Automobile	1997	CHEVY	PK	GREEN	Warning	21-801(a)	WHITE	F	MD	MD
07/22/2014	13:02:00	OPERATOR NOT RESTRAINED BY SEATBELT	No	No	No	No	MD	02 - Automobile	1993	CHEV	VN	BLUE	Warning	22-412.3(b)	WHITE	M	MD	MD
07/22/2014	14:01:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY	No	No	No	No	MD	02 - Automobile	2003	JEEP	GRAND CHEROKEE	BLUE	Warning	21-801(a)	BLACK	M	MD	MD
07/22/2014	14:01:00	HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION	No	No	No	No	MD	02 - Automobile	2003	JEEP	GRAND CHEROKEE	BLUE	Warning	16-105(b1)	BLACK	M	MD	MD
07/22/2014	13:02:00	UNLAWFUL USE VEHICLE REGISTERED AS A HISTORIC MOTOR VEHICLE	No	No	No	No	MD	02 - Automobile	1993	CHEV	VN	BLUE	Warning	13-936.2(e1)	WHITE	M	MD	MD
07/22/2014	11:12:00	EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH	No	No	No	No	MD	02 - Automobile	2012	FORD	FIESTA	BLACK	Warning	21-801.1	WHITE	M	MD	MD
07/22/2014	11:05:00	EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH	No	No	No	No	MD	01 - Motorcycle	2012	MERCEDES	SPRINTER	WHITE	Warning	21-801.1	ASIAN	M	MD	MD
07/22/2014	10:49:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	1991	MERCEDES	SEDAN	BLACK	Warning	13-409(b)	WHITE	M	MD	MD
07/22/2014	10:49:00	EXCEEDING THE POSTED SPEED LIMIT OF 30 MPH	No	No	No	No	MD	02 - Automobile	1991	MERCEDES	SEDAN	BLACK	Warning	21-801.1	WHITE	M	MD	MD
07/22/2014	10:35:00	EXCEEDING THE POSTED SPEED LIMIT OF 50 MPH	No	No	No	No	MD	02 - Automobile	2008	DODGE	CARAVAN	BLUE	Warning	21-801.1	WHITE	F	MD	MD
07/22/2014	09:21:00	OPERATOR NOT RESTRAINED BY SEATBELT	No	No	No	No	MD	02 - Automobile	2000	TOYOTA	AVALON	SILVER	Warning	22-412.3(b)	WHITE	M	MD	MD
07/22/2014	09:04:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	02 - Automobile	2006	TOYT	HIGHLANDER	BLUE	Warning	21-1124.2(d2)	ASIAN	M	MD	MD
07/22/2014	08:31:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2004	CHEV	TRAILBLAZER	BLUE	Warning	13-401(h)	WHITE	F	MD	MD
07/22/2014	08:31:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	2004	CHEV	TRAILBLAZER	BLUE	Warning	16-112(c)	WHITE	F	MD	MD
07/22/2014	08:57:00	OPERATOR NOT RESTRAINED BY SEATBELT	No	No	No	No	MD	02 - Automobile	1995	ACURA	LEGEND	GREEN, LGT	Citation	22-412.3(b)	BLACK	F	MD	MD
07/22/2014	10:08:00	DRIVER FAILURE TO STOP AT STOP SIGN LINE	No	No	No	No	MD	02 - Automobile	1991	BMW	325I	GOLD	Warning	21-707(a)	WHITE	M	MD	MD
07/22/2014	10:23:00	DRIVER FAILURE TO STOP AT STOP SIGN LINE	No	No	No	No	MD	08 - Recreational Vehicle	2014	FORD	ESCAPE	GRAY	Warning	21-707(a)	WHITE	F	MD	MD
07/22/2014	10:33:00	DRIVER FAILURE TO STOP AT STOP SIGN LINE	No	No	No	No	VA	05 - Light Duty Truck	2014	FORD	F150	BLACK	Warning	21-707(a)	WHITE	M	MD	MD
07/22/2014	18:58:00	FAILURE OF DRIVER TO DRIVE TO CURB UPON SIGNAL BY POLICE VEH.	No	No	No	No	MD	02 - Automobile	1998	HONDA	CIVIC	GREEN	Warning	21-405(b)	BLACK	F	MD	MD
07/22/2014	18:58:00	DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION	No	No	No	No	MD	02 - Automobile	1998	HONDA	CIVIC	GREEN	Warning	16-101(a)	BLACK	F	MD	MD
07/22/2014	11:46:00	FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS	No	No	No	No	MD	05 - Light Duty Truck	2007	HOND	RIDGELINE	BLUE, LIGHT	Warning	16-116(a)	WHITE	M	MD	MD
07/22/2014	09:18:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2005	FORD	TK	BLUE	Citation	21-201(a1)	WHITE	M	MD	MD
07/22/2014	10:57:00	DRIVER FAILURE TO STOP AT STOP SIGN LINE	No	No	No	No	MD	02 - Automobile	2008	FORD	TK	BLACK	Warning	21-707(a)	WHITE	F	MD	MD
07/22/2014	13:14:00	DRIVER FAILURE TO STOP AT STOP SIGN LINE	No	No	No	No	DC	02 - Automobile	2012	JEEP	4D	BLACK	Warning	21-707(a)	WHITE	F	DC	DC
07/22/2014	14:46:00	EXCEEDING MAXIMUM SPEED: 48 MPH IN A POSTED 30 MPH ZONE	No	No	No	No	MD	02 - Automobile	2001	HOND	4S	BLACK	Citation	21-801.1	ASIAN	F	MD	MD
07/22/2014	06:14:00	DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL	No	No	No	No	MD	02 - Automobile	2010	HYUN	4S	GRAY	Citation	21-202(h1)	BLACK	F	MD	MD
07/22/2014	23:46:00	MOTOR VEH. W/O REQUIRED STOP LAMPS EQUIPMENT	No	No	No	No	VA	02 - Automobile	2011	CHEVROLET	IMPALA	GRAY	Warning	22-206(a)	BLACK	M	VA	VA
07/22/2014	08:37:00	HOLDER OF LEARNER'S PERMIT DRIVING W/O REQ. SUPERVISION	No	No	No	No	MD	02 - Automobile	2002	CHEVORLET	SUBURBAN	WHITE	Citation	16-105(b1)	BLACK	F	MD	MD
07/22/2014	12:43:00	HOLDER OF LEARNER'S PERMIT DRIVING WITH UN- AUTHORIZED PERSON OCCUPYING FRONT SEAT	No	No	No	No	MD	05 - Light Duty Truck	2005	FORD	EXPLORER	TAN	Warning	16-105(b2)	HISPANIC	F	MD	MD
07/22/2014	16:44:00	EXCEEDING THE POSTED SPEED LIMIT OF 25 MPH	No	No	No	No	MD	05 - Light Duty Truck	2012	HONDA	ODYSSEY	SILVER	Warning	21-801.1	WHITE	F	MD	MD
07/22/2014	16:44:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	05 - Light Duty Truck	2012	HONDA	ODYSSEY	SILVER	Warning	13-409(b)	WHITE	F	MD	MD
07/22/2014	17:10:00	EXCEEDING THE POSTED SPEED LIMIT OF 25 MPH	No	No	No	No	MD	05 - Light Duty Truck	2005	GMC	YUKON XL	WHITE	Warning	21-801.1	WHITE	F	MD	MD
07/22/2014	17:27:00	DRIVER FAILURE TO OBEY DESIGNATED LANE DIRECTIONS	No	No	No	No	VA	02 - Automobile	1994	HONDA	ACCORD	TAN	Warning	21-309(d)	BLACK	M	VA	VA
07/22/2014	17:27:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	VA	02 - Automobile	1994	HONDA	ACCORD	TAN	Warning	13-409(b)	BLACK	M	VA	VA
07/22/2014	21:49:00	EXCEEDING MAXIMUM SPEED: 66 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2012	TOYT	PRIUS	GRAY	Citation	21-801.1	WHITE	M	MD	MD
07/22/2014	17:27:00	DRIVER FAIL TO STOP AT RED TRAFFIC SIGNAL BEFORE RIGHT TURN	No	No	No	No	VA	02 - Automobile	1994	HONDA	ACCORD	TAN	Warning	21-202(i1)	BLACK	M	VA	VA
07/22/2014	17:40:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	1998	FORD	TAURUS	TAN	Warning	13-401(h)	WHITE	F	MD	MD
07/22/2014	19:34:00	PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103	No	No	No	No	MD	02 - Automobile	2014	CHEV	TAHOE	WHITE	Citation	16-303(h)	WHITE	M	MD	MD
07/22/2014	06:49:00	EXCEEDING MAXIMUM SPEED: 64 MPH IN A POSTED 55 MPH ZONE	No	No	No	No	MD	02 - Automobile	2008	GMC	SIERRA	RED	Citation	21-801.1	WHITE	M	MD	MD
07/22/2014	16:31:00	DRIVER SPINNING WHEELS	No	No	No	No	MD	02 - Automobile	1997	CHEVY	PK	GREEN	Citation	21-1117(c)	WHITE	F	MD	MD
07/22/2014	08:26:00	STOP LIGHTS (*)	No	No	No	No	MD	02 - Automobile	2009	TOYOTA	COROLLA	GRAY	ESERO	64*	NATIVE AMERICAN	M	MD	MD
07/22/2014	13:52:00	WINDOW TINT	No	No	No	No	MD	02 - Automobile	2010	HYUNDAY	GENESIS	BLUE	ESERO	61	BLACK	M	MD	MD
07/22/2014	08:59:00	DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL	No	No	No	No	MD	02 - Automobile	2010	MINI	COOPER S	GREEN	Warning	21-202(h1)	WHITE	M	MD	MD
07/22/2014	09:16:00	FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE FREE FROM FOREIGN MATERIALS	No	No	No	No	MD	02 - Automobile	1999	DODGE	DURANGO	WHITE	Warning	13-411(c1)	HISPANIC	M	MD	MD
07/22/2014	10:50:00	DRIVER FAILURE TO YIELD RIGHT OF WAY ENTERING HWY. FROM PRIVATE ROAD	No	No	No	No	MD	02 - Automobile	2009	FORD	4S	BLUE	Citation	21-404(b)	BLACK	M	MD	MD
07/22/2014	17:35:00	FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR	No	No	No	No	MD	02 - Automobile	1994	MERZ	4D	BLACK	Warning	13-411(a)	WHITE	M	MD	MD
07/22/2014	17:57:00	DRIVING UNSAFE VEH. ON HWY.	No	No	No	No	VA	02 - Automobile	1992	CHEVROLET	CAVALIER	WHITE	Warning	22-101(a)	BLACK	F	VA	VA
07/22/2014	18:38:00	FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE FREE FROM COVERS	No	No	No	No	MD	02 - Automobile	2012	VOLKS	JETTA	RED	Warning	13-411(c1)	WHITE	F	MD	MD
07/22/2014	19:02:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2004	HONDA	ACCORD	SILVER	Warning	13-401(h)	HISPANIC	F	MD	MD
07/22/2014	19:46:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2003	JEEP	CHEROKEE	BLUE	Warning	13-401(h)	BLACK	M	MD	MD
07/22/2014	21:27:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2004	NISSAN	4D	WHITE	Warning	13-401(h)	BLACK	M	MD	MD
07/22/2014	21:44:00	EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH	No	No	No	No	MD	02 - Automobile	2002	TOYOTA	COROLLA	TAN	Warning	21-801.1	WHITE	M	MD	MD
07/22/2014	22:50:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2000	GMC	YUKON	BLACK	Warning	13-401(h)	BLACK	M	MD	MD
07/22/2014	19:03:00	FAILURE TO ATTACH VEH. REG. PLATES AT FRONT AND REAR	No	No	No	No	MD	02 - Automobile	2011	MERZ	GL 350	BLACK	Warning	13-411(a)	OTHER	M	MD	MD
07/22/2014	19:03:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	02 - Automobile	2011	MERZ	GL 350	BLACK	Warning	21-1124.2(d2)	OTHER	M	MD	MD
07/22/2014	01:31:00	DRIVING WHILE IMPAIRED BY ALCOHOL	No	No	No	No	VA	02 - Automobile	2006	FORD	MUSTANG	BLUE	Citation	21-902(b1)	WHITE	M	VA	VA
07/22/2014	02:52:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	1995	TOYOTA	CAMRY	GREEN	Citation	21-201(a1)	WHITE	F	MD	MD
07/22/2014	22:33:00	EXCEEDING MAXIMUM SPEED: 59 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	VA	02 - Automobile	2010	TOYT	COROLLA	GRAY	Citation	21-801.1	BLACK	M	MD	MD
07/22/2014	23:41:00	HEADLIGHTS (*)	No	No	No	No	MD	02 - Automobile	2004	BUICK	TK	WHITE	ESERO	55*	BLACK	F	MD	MD
07/22/2014	18:50:00	FAILURE TO STOP AFTER ACCIDENT INVOLVING DAMAGE TO ATTENDED VEH	No	No	Yes	No	MD	02 - Automobile	2011	NISSIAN	VERSA	SILVER	Citation	20-103(a)	HISPANIC	M	MD	MD
07/22/2014	22:10:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	1994	CHEVROLET	BLAZER	WHITE	Citation	13-401(h)	WHITE	M	MD	MD
07/22/2014	02:52:00	DRIVER MAKING IMPROPER TURN AT INTERSECTION	No	No	No	No	MD	02 - Automobile	1995	TOYOTA	CAMRY	GREEN	Citation	21-604(a)	WHITE	F	MD	MD
07/22/2014	02:52:00	POSSESSING FICTITIOUS LIC.	No	No	No	No	MD	02 - Automobile	1995	TOYOTA	CAMRY	GREEN	Citation	16-301(k)	WHITE	F	MD	MD
07/22/2014	02:52:00	DRIVING VEHICLE IN VIOLATION OF RESTRICTED LICENSE REQUIREMENT	No	No	No	No	MD	02 - Automobile	1995	TOYOTA	CAMRY	GREEN	Citation	16-113(h)	WHITE	F	MD	MD
07/22/2014	19:49:00	EXCEEDING MAXIMUM SPEED: 56 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2007	CHRYSLER	4 DOOR	WHITE	Citation	21-801.1	BLACK	M	DC	DC
07/22/2014	06:25:00	EXCEEDING MAXIMUM SPEED: 64 MPH IN A POSTED 45 MPH ZONE	No	No	No	No	MD	03 - Station Wagon	2004	DODGE	VN	GRAY	Citation	21-801.1	HISPANIC	F	MD	MD
07/22/2014	06:24:00	EXCEEDING MAXIMUM SPEED: 49 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2009	MAZDA	2DR	SILVER	Citation	21-801.1	WHITE	M	MD	MD
07/22/2014	02:52:00	DRIVER FAIL TO YIELD INTERSECTION RIGHT-OF-WAY TO VEH AFTER TURN ON RED	No	No	No	No	MD	02 - Automobile	1995	TOYOTA	CAMRY	GREEN	Citation	21-202(k)	WHITE	F	MD	MD
07/22/2014	02:52:00	DRIVING WHILE IMPAIRED BY ALCOHOL	No	No	No	No	MD	02 - Automobile	1995	TOYOTA	CAMRY	GREEN	Citation	21-902(b1)	WHITE	F	MD	MD
07/22/2014	13:33:00	DRIVER FAILURE TO STOP AT STOP SIGN LINE	No	No	No	No	MD	02 - Automobile	2003	HONDA	ELEMENT	ORANGE	Citation	21-707(a)	WHITE	F	MD	MD
07/22/2014	05:54:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2004	TOYOTA	CAMRY	SILVER	Citation	13-401(h)	BLACK	M	MD	MD
07/22/2014	02:52:00	DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL	No	No	No	No	MD	02 - Automobile	1995	TOYOTA	CAMRY	GREEN	Citation	21-902(a1)	WHITE	F	MD	MD
07/22/2014	00:23:00	FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR	No	No	No	No	MD	02 - Automobile	2003	MERCEDES	S500	WHITE	Citation	13-411(a)	OTHER	M	MD	MD
07/22/2014	06:53:00	EXCEEDING MAXIMUM SPEED: 64 MPH IN A POSTED 55 MPH ZONE	No	No	No	No	MD	02 - Automobile	2001	HONDA	ACCORD	BLACK	Citation	21-801.1	BLACK	F	MD	MD
07/22/2014	07:26:00	DRIVE ACROSS PRIVATE PROPERTY, LEAVE THE ROADWAY FOR THE PURPOSE OF AVOIDING TRAFFIC CONTROL DEVICE	No	No	No	No	MD	02 - Automobile	2008	CHEV	MALIBU	BLUE, DARK	Warning	21-201(a2)	BLACK	F	MD	MD
07/22/2014	01:31:00	DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL	No	No	No	No	VA	02 - Automobile	2006	FORD	MUSTANG	BLUE	Citation	21-902(a1)	WHITE	M	VA	VA
07/22/2014	19:34:00	PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE	No	No	No	No	MD	02 - Automobile	2014	CHEV	TAHOE	WHITE	Citation	16-303(c)	WHITE	M	MD	MD
07/22/2014	10:33:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	05 - Light Duty Truck	2010	CHEV	TK	GRAY	Citation	13-401(h)	WHITE	F	MD	MD
